1.98;
1.98;
1.97;
1.97;
1.97;
1.98;
1.97;
1.99;
1.98;
1.98;
1.97;
1.99;
1.97;
1.99;
1.99;
1.97;
1.97;
1.98;
1.97;
1.98;
1.98;
1.98;
1.97;
1.97;
1.99;
1.98;
1.99;
1.98;
1.99;
1.98;
1.99;
1.98;
1.98;
1.99;
1.99;
1.98;
1.98;
1.97;
1.97;
1.97;
1.98;
1.99;
1.98;
1.99;
1.98;
1.97;
1.97;
1.97;
1.97;
1.98;
1.98;
1.97;
1.98;
1.98;
1.99;
1.99;
1.98;
1.98;
1.98;
1.98;
1.98;
1.97;
1.98;
1.99;
1.99;
1.99;
1.98;
1.98;
1.97;
1.98;
1.98;
1.97;
1.97;
1.97;
1.98;
1.98;
1.98;
1.99;
1.98;
1.97;
1.99;
1.98;
1.99;
1.99;
1.98;
1.99;
1.97;
1.98;
1.98;
1.98;
1.97;
1.99;
1.99;
1.97;
1.98;
1.98;
1.99;
1.98;
1.99;
1.97;
1.98;
1.99;
1.98;
1.99;
1.99;
1.98;
1.98;
1.98;
1.98;
1.98;
1.98;
1.98;
1.97;
1.97;
1.99;
1.97;
1.98;
1.98;
1.99;
1.98;
1.97;
1.98;
1.98;
1.97;
1.98;
1.99;
1.97;
1.99;
1.98;
1.98;
1.98;
1.97;
1.97;
1.99;
1.99;
1.99;
1.98;
1.99;
1.98;
1.98;
1.98;
1.99;
1.98;
1.98;
1.98;
1.98;
1.99;
1.98;
1.98;
1.98;
1.98;
1.98;
1.98;
1.98;
1.97;
1.97;
1.98;
1.98;
1.98;
1.99;
1.98;
1.99;
1.97;
1.97;
1.97;
1.98;
1.98;
1.99;
1.98;
1.98;
1.99;
1.97;
1.97;
1.98;
1.97;
1.98;
1.97;
1.98;
1.97;
1.97;
1.98;
1.97;
1.98;
1.98;
1.98;
1.98;
1.97;
1.98;
1.98;
1.98;
1.97;
1.98;
1.99;
1.97;
1.98;
1.98;
1.98;
1.98;
1.98;
1.97;
1.98;
1.98;
1.98;
1.98;
1.98;
1.99;
1.98;
1.98;
1.98;
1.99;
1.98;
1.98;
1.98;
1.97;
1.98;
1.97;
1.98;
1.97;
1.98;
1.98;
1.97;
1.99;
1.99;
1.99;
1.98;
1.97;
1.98;
1.98;
1.98;
1.98;
1.98;
1.97;
1.98;
1.97;
1.98;
1.98;
1.98;
1.98;
1.98;
1.98;
1.98;
1.97;
1.99;
1.99;
1.98;
1.97;
1.99;
1.97;
1.99;
1.98;
1.99;
1.97;
1.99;
1.99;
1.97;
1.97;
1.98;
1.97;
1.98;
1.98;
1.97;
1.97;
1.98;
1.97;
1.97;
1.98;
1.99;
1.97;
1.99;
1.98;
1.97;
1.97;
1.98;
1.98;
1.98;
1.99;
1.97;
1.97;
1.98;
1.99;
1.98;
1.98;
1.97;
1.99;
1.98;
1.98;
1.97;
1.97;
1.98;
1.98;
1.98;
1.99;
1.98;
1.97;
1.99;
1.97;
1.97;
1.98;
1.98;
1.98;
1.97;
1.98;
1.98;
1.97;
1.99;
1.97;
1.99;
1.98;
1.99;
1.98;
1.99;
1.98;
1.98;
1.97;
1.97;
1.98;
1.98;
1.99;
1.98;
1.98;
1.97;
1.98;
1.98;
1.98;
1.97;
1.98;
1.98;
1.98;
1.98;
1.97;
